State,Jurisdiction,All,Yes,No,County,Facility
Texas,Hansford County - Hansford County Sheriff,28,8,20,Hansford County,Hansford County Sheriff
Texas,Jasper County - Jasper County Sheriff,28,21,7,Jasper County,Jasper County Sheriff
Texas,Bell County - Temple P.D.,27,23,4,Bell County,Temple P.D.
Texas,Bell County - Temple P.D.,27,23,4,Bell County,Temple P.D.
Texas,Wharton County - El Campo Police Dept.,27,10,17,Wharton County,El Campo Police Dept.
Texas,Montague County - Montague County Jail,27,14,13,Montague County,Montague County Jail
Texas,Pecos County - Pecos County L.E.C.,26,11,15,Pecos County,Pecos County L.E.C.
Texas,Cherokee County - Jacksonville Police Dept.,26,20,6,Cherokee County,Jacksonville Police Dept.
Texas,Garza County - Garza County Jail,26,5,21,Garza County,Garza County Jail
Texas,Cameron County - Harlingen Staging Facility,25,18,7,Cameron County,Harlingen Staging Facility
Texas,Sherman County - Sherman County Sheriff,25,14,11,Sherman County,Sherman County Sheriff
Texas,Ward County - Ward City Jail - Monahans,25,5,20,Ward County,Ward City Jail
Texas,Gregg County - Longview Police Dept.,25,12,13,Gregg County,Longview Police Dept.
Texas,Potter County - Amarillo City Jail,24,9,15,Potter County,Amarillo City Jail
Texas,Hidalgo County - East Hidalgo Detention Center,24,10,14,Hidalgo County,East Hidalgo Detention Center
Texas,"Lubbock County - Us Marshal, Lubbock, Ndtx",23,,23,Lubbock County,"Us Marshal, Lubbock, Ndtx"
Texas,Brazoria County - Freeport Police Dept.,23,12,11,Brazoria County,Freeport Police Dept.
Texas,Bee County - Bee County Sheriff,22,8,14,Bee County,Bee County Sheriff
Texas,Eastland County - Eastland County Sheriff,21,1,20,Eastland County,Eastland County Sheriff
Texas,Lavaca County - Lavaca County Jail,21,10,11,Lavaca County,Lavaca County Jail
Texas,Cass County - Cass County Jail,20,3,17,Cass County,Cass County Jail
Texas,Tarrant County - Westworth Police Dept.,20,15,5,Tarrant County,Westworth Police Dept.
Texas,Tarrant County - Lake Worth Police Dept.,20,11,9,Tarrant County,Lake Worth Police Dept.
Texas,DeWitt County - De Witt County Jail,20,9,11,DeWitt County,De Witt County Jail
Texas,Harris County - Galena Park Police Dept.,19,14,5,Harris County,Galena Park Police Dept.
Texas,Brazoria County - Brazoria Police Dept.,19,14,5,Brazoria County,Brazoria Police Dept.
Texas,Ellis County - Midlothian Police Dept.,18,12,6,Ellis County,Midlothian Police Dept.
Texas,Harris County - Jacinto City Police Dept.,18,14,4,Harris County,Jacinto City Police Dept.
Texas,Crane County - Crane County Sheriff's Dept.,18,3,15,Crane County,Crane County Sheriff's Dept.
Texas,Reagan County - Reagan County L.E. Center,18,2,16,Reagan County,Reagan County L.E. Center
Texas,Kleberg County - Kleberg County Sheriff,18,3,15,Kleberg County,Kleberg County Sheriff
Texas,Robertson County - Robertson County Sheriff,18,12,6,Robertson County,Robertson County Sheriff
Texas,Cameron County - Juvenile Center,18,11,7,Cameron County,Juvenile Center
Texas,Reeves County - Pecos Hold Room,17,10,7,Reeves County,Pecos Hold Room
Texas,Morris County - Morris County Jail,17,13,4,Morris County,Morris County Jail
Texas,Denton County - Flower Mound City Jail,17,4,13,Denton County,Flower Mound City Jail
Texas,Kinney County - Kinney County Jail,17,3,14,Kinney County,Kinney County Jail
Texas,Mills County - Mills County Sheriff,17,,17,Mills County,Mills County Sheriff
Texas,Brazoria County - Lake Jackson Police Dept.,17,14,3,Brazoria County,Lake Jackson Police Dept.
Texas,Tarrant County - Benbrook City Jail,17,13,4,Tarrant County,Benbrook City Jail
Texas,Jim Hogg County - Jim Hogg County Sheriff,17,1,16,Jim Hogg County,Jim Hogg County Sheriff
Texas,Stephens County - Stephens County Sheriff,17,1,16,Stephens County,Stephens County Sheriff
Texas,Montgomery County - Conroe Police Dept.,17,5,12,Montgomery County,Conroe Police Dept.
Texas,Live Oak County - Live Oak County Sheriff,16,8,8,Live Oak County,Live Oak County Sheriff
Texas,Galveston County - Friendswood Police Dept.,16,8,8,Galveston County,Friendswood Police Dept.
Texas,McCulloch County - Mccullough County Jail,15,2,13,McCulloch County,Mccullough County Jail
Texas,Dallas County - Cedar Hill Police Dept.,15,12,3,Dallas County,Cedar Hill Police Dept.
Texas,Oldham County - Oldham County Sheriff,15,6,9,Oldham County,Oldham County Sheriff
Texas,Dallas County - Glenn Heights Police Dept.,15,12,3,Dallas County,Glenn Heights Police Dept.
Texas,Bexar County - Bexar County Wackenhut Annual Det.,15,7,8,Bexar County,Bexar County Wackenhut Annual Det.
Texas,Brazoria County - Angleton Police Dept.,15,8,7,Brazoria County,Angleton Police Dept.
Texas,Webb County - Laredo Detention Center Hold Room,15,1,14,Webb County,Laredo Detention Center Hold Room
Texas,Dallas County - Coppell Police Dept.,14,9,5,Dallas County,Coppell Police Dept.
Texas,Collingsworth County - Collingsworth County Sherif,14,6,8,Collingsworth County,Collingsworth County Sherif
Texas,Fort Bend County - Richmond Police Dept.,14,8,6,Fort Bend County,Richmond Police Dept.
Texas,McLennan County - Waco Hold Room,14,4,10,McLennan County,Waco Hold Room
Texas,Lavaca County - Yoakum Police Dept.,14,3,11,Lavaca County,Yoakum Police Dept.
Texas,Dawson County - Dawson County Jail,13,2,11,Dawson County,Dawson County Jail
Texas,Clay County - Clay County Jail,13,10,3,Clay County,Clay County Jail
Texas,Runnels County - Runnels County Jail,13,2,11,Runnels County,Runnels County Jail
Texas,Fort Bend County - Missouri City Police Dept.,13,9,4,Fort Bend County,Missouri City Police Dept.
Texas,Callahan County - Callahan County Sheriff,13,1,12,Callahan County,Callahan County Sheriff
Texas,Mason County - Mason County Jail,13,3,10,Mason County,Mason County Jail
Texas,Galveston County - Kemah Police Dept.,13,8,5,Galveston County,Kemah Police Dept.
Texas,Johnson County - Keene Police Dept.,13,11,2,Johnson County,Keene Police Dept.
Texas,San Patricio County - San Patricio County Jail,13,9,4,San Patricio County,San Patricio County Jail
Texas,Upton County - Upton County L.E.C.,13,4,9,Upton County,Upton County L.E.C.
Texas,Bee County - Tdc-Beeville,13,,13,Bee County,Tdc-Beeville
Texas,Bee County - Tdc-Beeville,13,,13,Bee County,Tdc-Beeville
Texas,Tarrant County - Tarrant County Juvenile,12,11,1,Tarrant County,Tarrant County Juvenile
Texas,Lynn County - Lynn County Sheriff,12,2,10,Lynn County,Lynn County Sheriff
Texas,"Taylor County - Us Marshal, Abilene, Ndtx",12,,12,Taylor County,"Us Marshal, Abilene, Ndtx"
Texas,Harris County - Jersey Village Police Dept.,12,7,5,Harris County,Jersey Village Police Dept.
Texas,Trinity County - Trinity Police Dept.,12,10,2,Trinity County,Trinity Police Dept.
Texas,Walker County - Huntsville Police Dept.,12,7,5,Walker County,Huntsville Police Dept.
Texas,Jefferson County - Beaumont Police Dept.,12,8,4,Jefferson County,Beaumont Police Dept.
Texas,Jack County - Jack County Jail,11,9,2,Jack County,Jack County Jail
Texas,Lee County - Lexington,11,1,10,Lee County,Lexington
Texas,Lee County - Lexington,11,1,10,Lee County,Lexington
Texas,Archer County - Archer County Jail,11,8,3,Archer County,Archer County Jail
Texas,Rains County - Rains County Jail,11,7,4,Rains County,Rains County Jail
Texas,Goliad County - Goliad County Sheriff,11,5,6,Goliad County,Goliad County Sheriff
Texas,Lipscomb County - Lipscomb County Jail,11,2,9,Lipscomb County,Lipscomb County Jail
Texas,San Augustine County - San Augustine County Sherif,11,9,2,San Augustine County,San Augustine County Sherif
Texas,Pecos County - Texas Doc - Lynaugh Unit,11,2,9,Pecos County,Texas Doc
Texas,Cochran County - Cochran County Jail,10,4,6,Cochran County,Cochran County Jail
Texas,Ellis County - Ferris Police Dept.,10,4,6,Ellis County,Ferris Police Dept.
Texas,Somervell County - Somervell County Sheriff's Dept,10,4,6,Somervell County,Somervell County Sheriff's Dept
Texas,Martin County - Martin County Jail,10,6,4,Martin County,Martin County Jail
Texas,Willacy County - Willacy County Regional Detention,10,4,6,Willacy County,Willacy County Regional Detention
Texas,Crosby County - Crosby County Sheriff,10,4,6,Crosby County,Crosby County Sheriff
Texas,Tarrant County - River Oaks Police Dept.,10,6,4,Tarrant County,River Oaks Police Dept.
Texas,Coleman County - Coleman County Sheriff,10,3,7,Coleman County,Coleman County Sheriff
Texas,Terrell County - Terrell County Jail,10,6,4,Terrell County,Terrell County Jail
Texas,Donley County - Donley County Sheriff,9,6,3,Donley County,Donley County Sheriff
Texas,El Paso County - Alternative House,9,5,4,El Paso County,Alternative House
Texas,Real County - Real County Jail,9,,9,Real County,Real County Jail
Texas,Haskell County - Haskell County Sheriff,9,3,6,Haskell County,Haskell County Sheriff
Texas,Burleson County - Somerville Police Dept.,9,1,8,Burleson County,Somerville Police Dept.
Texas,Swisher County - Swisher County Sheriff,9,2,7,Swisher County,Swisher County Sheriff
Texas,Jones County - Jones County Sheriff,9,,9,Jones County,Jones County Sheriff
Texas,Orange County - Orange Police Dept.,8,6,2,Orange County,Orange Police Dept.
Texas,Bexar County - Bexar County Juvenile,8,4,4,Bexar County,Bexar County Juvenile
Texas,El Paso County - El Paso Juvenile Service Processi,8,5,3,El Paso County,El Paso Juvenile Service Processi
Texas,Nueces County - Corpus Christi Police Dept.,8,6,2,Nueces County,Corpus Christi Police Dept.
Texas,Fisher County - Fisher County Sheriff,8,,8,Fisher County,Fisher County Sheriff
Texas,Sutton County - Sutton County Jail,8,1,7,Sutton County,Sutton County Jail
Texas,Hunt County - Hunt Co.Juvenile Det Ctr,8,8,,Hunt County,Hunt Co.Juvenile Det Ctr
Texas,Crockett County - Crockett County Sheriff,8,4,4,Crockett County,Crockett County Sheriff
Texas,Houston County - Crockett Police Dept.,8,2,6,Houston County,Crockett Police Dept.
Texas,Matagorda County - Palacios Police Dept.,8,5,3,Matagorda County,Palacios Police Dept.
Texas,Newton County - Newton County Corr. Ctr.,8,6,2,Newton County,Newton County Corr. Ctr.
Texas,El Paso County - El Paso Fpc,8,,8,El Paso County,El Paso Fpc
Texas,Dallas County - Bop Dallas Ccm,8,,8,Dallas County,Bop Dallas Ccm
Texas,Jim Wells County - Jim Wells County Sheriff,8,4,4,Jim Wells County,Jim Wells County Sheriff
Texas,Cameron County - Los Fresnos Hold Room,8,6,2,Cameron County,Los Fresnos Hold Room
Texas,"Bowie County - Us Marshal, Texarkana, Edtx",7,2,5,Bowie County,"Us Marshal, Texarkana, Edtx"
Texas,Tarrant County - Crowley Police Dept.,7,2,5,Tarrant County,Crowley Police Dept.
Texas,Harris County - Spring Valley Police Dept.,7,4,3,Harris County,Spring Valley Police Dept.
Texas,Brazoria County - Danbury Police Dept.,7,4,3,Brazoria County,Danbury Police Dept.
Texas,Guadalupe County - Guadalupe County Juvenile D.F.,7,3,4,Guadalupe County,Guadalupe County Juvenile D.F.
Texas,Nueces County - Corpus Christi City Marshal's,7,5,2,Nueces County,Corpus Christi City Marshal's
Texas,Armstrong County - Armstrong County Jail,7,4,3,Armstrong County,Armstrong County Jail
Texas,San Augustine County - San Augustine Police Dept.,7,2,5,San Augustine County,San Augustine Police Dept.
Texas,Mitchell County - Mitchell County Sheriff,7,1,6,Mitchell County,Mitchell County Sheriff
Texas,Refugio County - Refugio County Sheriff,7,4,3,Refugio County,Refugio County Sheriff
Texas,Val Verde County - Del Rio DRO Hold Room,6,2,4,Val Verde County,Del Rio DRO Hold Room
Texas,Edwards County - Edwards County Jail,6,,6,Edwards County,Edwards County Jail
Texas,"Wichita County - Us Marshal, Wichita Falls, Ndtx",6,1,5,Wichita County,"Us Marshal, Wichita Falls, Ndtx"
Texas,Dallas County - Duncanville Police Dept.,6,4,2,Dallas County,Duncanville Police Dept.
Texas,Zavala County - Crystal City Correctional Center,6,2,4,Zavala County,Crystal City Correctional Center
Texas,Liberty County - Cleveland Police Dept.,6,2,4,Liberty County,Cleveland Police Dept.
Texas,Bexar County - Ccm San Antonio-Comm. Corrections,6,1,5,Bexar County,Ccm San Antonio-Comm. Corrections
Texas,"Harrison County - Us Marshal, Marshall, Edtx",6,1,5,Harrison County,"Us Marshal, Marshall, Edtx"
Texas,McLennan County - Jack Harwell Detention Center,6,2,4,McLennan County,Jack Harwell Detention Center
Texas,Hutchinson County - Borger Police Dept.,6,2,4,Hutchinson County,Borger Police Dept.
Texas,Tarrant County - Saginaw Police Dept.,6,6,,Tarrant County,Saginaw Police Dept.
Texas,Tarrant County - Pantego Police Dept.,6,3,3,Tarrant County,Pantego Police Dept.
Texas,El Paso County - Bop El Paso Ccm,6,,6,El Paso County,Bop El Paso Ccm
Texas,Dallas County - Desoto Regional Jail,6,3,3,Dallas County,Desoto Regional Jail
Texas,Dallas County - Highland Park Dps,5,4,1,Dallas County,Highland Park Dps
Texas,Nueces County - Corpus Christi Facility,5,2,3,Nueces County,Corpus Christi Facility
Texas,Live Oak County - George West Police Dept.,5,4,1,Live Oak County,George West Police Dept.
Texas,Culberson County - Culberson County Sheriff's,5,3,2,Culberson County,Culberson County Sheriff's
Texas,Orange County - Bridge City Police Dept.,5,2,3,Orange County,Bridge City Police Dept.
Texas,Collin County - Wylie Police Dept.,5,1,4,Collin County,Wylie Police Dept.
Texas,Liberty County - Liberty Police Dept.,5,5,,Liberty County,Liberty Police Dept.
Texas,Brazos County - Bryan Police Dept,5,2,3,Brazos County,Bryan Police Dept
Texas,Waller County - Brookshire Police Dept.,5,3,2,Waller County,Brookshire Police Dept.
Texas,Reeves County - Reeves Co. Juv. Det. Ctr.,5,1,4,Reeves County,Reeves Co. Juv. Det. Ctr.
Texas,Galveston County - Santa Fe Police Dept.,5,2,3,Galveston County,Santa Fe Police Dept.
Texas,Angelina County - Lufkin Police Dept.,5,2,3,Angelina County,Lufkin Police Dept.
Texas,Hall County - Memphis Police Dept.,5,1,4,Hall County,Memphis Police Dept.
Texas,Falls County - Tdc-Marlin Texas,5,1,4,Falls County,Tdc-Marlin Texas
Texas,Williamson County - T. Don Hutto Residential Cente,5,1,4,Williamson County,T. Don Hutto Residential Cente
Texas,Nacogdoches County - Nacogdoches Police Dept.,5,4,1,Nacogdoches County,Nacogdoches Police Dept.
Texas,Hardeman County - Hardeman County Jail,5,2,3,Hardeman County,Hardeman County Jail
Texas,Austin County - Bellville Police Dept.,4,1,3,Austin County,Bellville Police Dept.
Texas,Delta County - Delta County Jail,4,2,2,Delta County,Delta County Jail
Texas,Atascosa County - Atascosa County Juvenile,4,2,2,Atascosa County,Atascosa County Juvenile
Texas,Schleicher County - Schleicher County Jail,4,1,3,Schleicher County,Schleicher County Jail
Texas,La Salle County - Tdc-Cotulla,4,,4,La Salle County,Tdc-Cotulla
Texas,Brazoria County - West Columbia Police Dept,4,3,1,Brazoria County,West Columbia Police Dept
Texas,Colorado County - Columbus Police Dept.,4,2,2,Colorado County,Columbus Police Dept.
Texas,Hartley County - Hartley County Sheriff,4,,4,Hartley County,Hartley County Sheriff
Texas,Madison County - Madisonville Police Dept.,4,2,2,Madison County,Madisonville Police Dept.
Texas,Navarro County - Rice City Police Dept.,4,2,2,Navarro County,Rice City Police Dept.
Texas,Trinity County - Groveton Police Dept.,4,3,1,Trinity County,Groveton Police Dept.
Texas,Harris County - Seabrook Police Dept.,4,4,,Harris County,Seabrook Police Dept.
Texas,Tarrant County - Dalworthington Gardens Pol. Dept.,4,3,1,Tarrant County,Dalworthington Gardens Pol. Dept.
Texas,Pecos County - Pecos County Juvenile,4,,4,Pecos County,Pecos County Juvenile
Texas,San Patricio County - Taft Police Dept.,4,2,2,San Patricio County,Taft Police Dept.
Texas,Howard County - Big Spring Hold Room,4,4,,Howard County,Big Spring Hold Room
Texas,McMullen County - Mcmullen County Jail,4,1,3,McMullen County,Mcmullen County Jail
Texas,Milam County - Cameron Police Dept.,4,2,2,Milam County,Cameron Police Dept.
Texas,Harris County - Memorial Village Police Dept.,4,2,2,Harris County,Memorial Village Police Dept.
Texas,Glasscock County - Glasscock County Sheriff,3,1,2,Glasscock County,Glasscock County Sheriff
Texas,"Brewster County - Us Marshals, Alpine Tx",3,,3,Brewster County,"Us Marshals, Alpine Tx"
Texas,Moore County - Dumas Police Dept.,3,2,1,Moore County,Dumas Police Dept.
Texas,Wise County - Decatur Police Dept.,3,,3,Wise County,Decatur Police Dept.
Texas,Johnson County - Burleson Police Dept.,3,2,1,Johnson County,Burleson Police Dept.
Texas,Victoria County - Crossroads Yth & Fam Services,3,1,2,Victoria County,Crossroads Yth & Fam Services
Texas,Brazos County - Bryan Fed.Pris.Camp,3,1,2,Brazos County,Bryan Fed.Pris.Camp
Texas,Harris County - Bop Houston Ccm,3,,3,Harris County,Bop Houston Ccm
Texas,Fort Bend County - Rosenberg Police Dept.,3,2,1,Fort Bend County,Rosenberg Police Dept.
Texas,Menard County - Menard County Sheriff,3,2,1,Menard County,Menard County Sheriff
Texas,Karnes County - Karnes County Civil Detention Faci,3,3,,Karnes County,Karnes County Civil Detention Faci
Texas,Lee County - Giddings Police Dept.,3,2,1,Lee County,Giddings Police Dept.
Texas,Victoria County - Victoria Police Dept.,3,3,,Victoria County,Victoria Police Dept.
Texas,Harris County - Southside Place Police Dept.,3,2,1,Harris County,Southside Place Police Dept.
Texas,Galveston County - Galveston County Juvenile,3,,3,Galveston County,Galveston County Juvenile
Texas,Webb County - Rio Grande Detention Center,3,,3,Webb County,Rio Grande Detention Center
Texas,Jackson County - Edna Police Dept.,2,1,1,Jackson County,Edna Police Dept.
Texas,Harris County - Nassau Bay Police Dept.,2,,2,Harris County,Nassau Bay Police Dept.
Texas,"El Paso County - La Tuna Federal Sattelite, Low",2,1,1,El Paso County,"La Tuna Federal Sattelite, Low"
Texas,Grimes County - Navasota Police Dept.,2,,2,Grimes County,Navasota Police Dept.
Texas,Harris County - Catholic Charities (Houston),2,,2,Harris County,Catholic Charities (Houston)
Texas,La Salle County - LaSalle County Regional Detentio,2,,2,La Salle County,LaSalle County Regional Detentio
Texas,Burnet County - Lalbert Subs Abuse Facili,2,2,,Burnet County,Lalbert Subs Abuse Facili
Texas,Cameron County - Valley Baptist Hospital,2,1,1,Cameron County,Valley Baptist Hospital
Texas,Taylor County - Abilene Hold Room,2,,2,Taylor County,Abilene Hold Room
Texas,Val Verde County - Val Verde County Juvenile,2,2,,Val Verde County,Val Verde County Juvenile
Texas,Medina County - Joe Ney Sa (Hf/85),2,1,1,Medina County,Joe Ney Sa (Hf/85)
Texas,Aransas County - Rockport Police Dept.,2,1,1,Aransas County,Rockport Police Dept.
Texas,Bexar County - Baptist Child & Family Services,2,,2,Bexar County,Baptist Child & Family Services
Texas,Harris County - Metro (Mta) Police Dept.,2,,2,Harris County,Metro (Mta) Police Dept.
Texas,Montgomery County - Montgomery County Constable Pc,2,,2,Montgomery County,Montgomery County Constable Pc
Texas,Calhoun County - Calhoun County Constable Pct 2,2,1,1,Calhoun County,Calhoun County Constable Pct 2
Texas,Washington County - Brenham Police Dept.,2,,2,Washington County,Brenham Police Dept.
Texas,Concho County - Concho County Sheriff,2,,2,Concho County,Concho County Sheriff
Texas,Hunt County - Commerce Police Dept.,2,2,,Hunt County,Commerce Police Dept.
Texas,Hardin County - Lumberton Police Dept.,2,1,1,Hardin County,Lumberton Police Dept.
Texas,Cameron County - Southwest Key - No. 946,2,,2,Cameron County,Southwest Key
Texas,Cameron County - Rio Grande St.Hospital,2,,2,Cameron County,Rio Grande St.Hospital
Texas,Ector County - Ector County Youth Center,2,,2,Ector County,Ector County Youth Center
Texas,Floyd County - Floyd County Sheriff,2,2,,Floyd County,Floyd County Sheriff
Texas,Ward County - West Texas Youth Commission,2,1,1,Ward County,West Texas Youth Commission
Texas,Bowie County - Texarkana Bi State Justice Center,2,,2,Bowie County,Texarkana Bi State Justice Center
Texas,Marion County - Marion County Jail,2,2,,Marion County,Marion County Jail
Texas,Harris County - West University Place Police Dept.,2,1,1,Harris County,West University Place Police Dept.
Texas,Kerr County - Kerr County Jdc,2,,2,Kerr County,Kerr County Jdc
Texas,El Paso County - Southwest Key Progam (Juvenile),2,2,,El Paso County,Southwest Key Progam (Juvenile)
Texas,Bexar County - Laurel Ridge Treatment Ctr,2,,2,Bexar County,Laurel Ridge Treatment Ctr
Texas,Galveston County - La Marque Police Dept.,2,2,,Galveston County,La Marque Police Dept.
Texas,Brazos County - College Station Police Dept.,2,1,1,Brazos County,College Station Police Dept.
Texas,Carson County - Panhandle Police Dept.,1,1,,Carson County,Panhandle Police Dept.
Texas,Jackson County - Ganado Police Dept.,1,,1,Jackson County,Ganado Police Dept.
Texas,Galveston County - Hitchcock Police Dept.,1,1,,Galveston County,Hitchcock Police Dept.
Texas,Jefferson County - Groves Police Dept.,1,,1,Jefferson County,Groves Police Dept.
Texas,Galveston County - Bayou Vista Police Dept.,1,,1,Galveston County,Bayou Vista Police Dept.
Texas,Frio County - South Teas/Pearsall Hold Room,1,,1,Frio County,South Teas/Pearsall Hold Room
Texas,Cameron County - South Texas Hospital,1,1,,Cameron County,South Texas Hospital
Texas,Waller County - Hempstead Police Dept.,1,,1,Waller County,Hempstead Police Dept.
Texas,Hansford County - Spearman Police Dept.,1,,1,Hansford County,Spearman Police Dept.
Texas,El Paso County - Lutheran Social Services Facility,1,,1,El Paso County,Lutheran Social Services Facility
Texas,Baylor County - Baylor County Jail,1,,1,Baylor County,Baylor County Jail
Texas,Tarrant County - Catholic Charities - Fort Worth S,1,,1,Tarrant County,Catholic Charities
Texas,Galveston County - Children's Center Inc.,1,,1,Galveston County,Children's Center Inc.
Texas,Ochiltree County - Perryton Police Dept.,1,,1,Ochiltree County,Perryton Police Dept.
Texas,Hidalgo County - Progreso Police Dept.,1,,1,Hidalgo County,Progreso Police Dept.
Texas,Bell County - Bell County Juvenile,1,,1,Bell County,Bell County Juvenile
Texas,Hays County - Hays County Juvenile Center,1,1,,Hays County,Hays County Juvenile Center
Texas,Milam County - Rockdale Regional Juvenile Center,1,,1,Milam County,Rockdale Regional Juvenile Center
Texas,Harris County - Southwest Key - Houston,1,,1,Harris County,Southwest Key
Texas,Burleson County - Caldwell Police Dept.,1,1,,Burleson County,Caldwell Police Dept.
Texas,Shackelford County - Shackelford County Sheriff,1,,1,Shackelford County,Shackelford County Sheriff
Texas,Roberts County - Roberts County Sheriff,1,1,,Roberts County,Roberts County Sheriff
Texas,Liberty County - Liberty Cty Juv Det Cente,1,1,,Liberty County,Liberty Cty Juv Det Cente
Texas,Scurry County - Borden County Jail,1,1,,Scurry County,Borden County Jail
Texas,Calhoun County - Port Lavaca Police Dept.,1,1,,Calhoun County,Port Lavaca Police Dept.
Texas,Fort Bend County - Stafford Police Dept.,1,,1,Fort Bend County,Stafford Police Dept.
Texas,Robertson County - Hearne Police Dept.,1,1,,Robertson County,Hearne Police Dept.
Texas,Tyler County - Woodville Police Dept.,1,1,,Tyler County,Woodville Police Dept.
Texas,Cameron County - International Educational Service,1,,1,Cameron County,International Educational Service
Texas,Polk County - Corrigan Police Dept.,1,1,,Polk County,Corrigan Police Dept.
Texas,Polk County - Livingston Police Dept.,1,,1,Polk County,Livingston Police Dept.
Texas,Liberty County - Dayton Police Dept.,1,,1,Liberty County,Dayton Police Dept.
Texas,Stonewall County - Stonewall County Sheriff,1,1,,Stonewall County,Stonewall County Sheriff
Texas,Throckmorton County - Throckmorton County Sheriff,1,,1,Throckmorton County,Throckmorton County Sheriff
Texas,Parmer County - Friona Police Dept.,1,,1,Parmer County,Friona Police Dept.
Texas,Motley County - Motley County Sheriff,1,,1,Motley County,Motley County Sheriff
Texas,Matagorda County - Bay City Police Dept.,1,1,,Matagorda County,Bay City Police Dept.
Texas,Waller County - Waller Police Dept.,1,1,,Waller County,Waller Police Dept.
Texas,Dawson County - Texas Doc - Smith Unit,1,,1,Dawson County,Texas Doc
Texas,Lavaca County - Moulton Police Dept.,1,,1,Lavaca County,Moulton Police Dept.
Texas,San Patricio County - Aransas Pass Police Dept.,1,1,,San Patricio County,Aransas Pass Police Dept.
Texas,Jasper County - Jasper Police Dept.,1,1,,Jasper County,Jasper Police Dept.
Texas,Webb County - Scan Inc.,1,1,,Webb County,Scan Inc.
Texas,Webb County - Scan Inc.,1,1,,Webb County,Scan Inc.
Texas,"Waller County - Waller County Constable, Pct. 3",1,,1,Waller County,"Waller County Constable, Pct. 3"
